Registration id,Course Instance,Student id,Status,Grade
I-448419970309-0064,I-4484,19970309-0064,registered,
I-209319970309-0064,I-2093,19970309-0064,completed,4.0
I-19719970309-0064,I-197,19970309-0064,withdrawn,
I-62719970309-0064,I-627,19970309-0064,withdrawn,
I-460419970309-0064,I-4604,19970309-0064,completed,4.0
I-20019970309-0064,I-200,19970309-0064,not started,
I-30619970309-0064,I-306,19970309-0064,completed,3.0
I-30719970309-0064,I-307,19970309-0064,withdrawn,
I-232619970309-0064,I-2326,19970309-0064,not started,
I-346319970309-0064,I-3463,19970309-0064,registered,
I-499119960315-0065,I-4991,19960315-0065,registered,
I-499219960315-0065,I-4992,19960315-0065,registered,
I-499419960315-0065,I-4994,19960315-0065,not started,
I-499319960315-0065,I-4993,19960315-0065,registered,
I-511319960315-0065,I-5113,19960315-0065,completed,4.0
I-511419960315-0065,I-5114,19960315-0065,withdrawn,
I-322619960315-0065,I-3226,19960315-0065,not started,
I-124119960315-0065,I-1241,19960315-0065,completed,4.0
I-522619960315-0065,I-5226,19960315-0065,withdrawn,
I-522719960315-0065,I-5227,19960315-0065,registered,
I-502119960315-0065,I-5021,19960315-0065,withdrawn,
I-523019960315-0065,I-5230,19960315-0065,registered,
I-381919980425-0066,I-3819,19980425-0066,not started,
I-238719980425-0066,I-2387,19980425-0066,withdrawn,
I-269819980425-0066,I-2698,19980425-0066,not started,
I-382319980425-0066,I-3823,19980425-0066,registered,
I-393319980425-0066,I-3933,19980425-0066,withdrawn,
I-292119980425-0066,I-2921,19980425-0066,completed,3.0
I-393819980425-0066,I-3938,19980425-0066,completed,5.0
I-269919980425-0066,I-2699,19980425-0066,withdrawn,
I-164619980425-0066,I-1646,19980425-0066,registered,
I-394419980425-0066,I-3944,19980425-0066,not started,
I-175319980425-0066,I-1753,19980425-0066,withdrawn,
I-352119980425-0066,I-3521,19980425-0066,completed,4.0
I-394119980425-0066,I-3941,19980425-0066,registered,
I-394219980425-0066,I-3942,19980425-0066,registered,
I-405219980425-0066,I-4052,19980425-0066,completed,5.0
I-405319980425-0066,I-4053,19980425-0066,withdrawn,
I-175819980425-0066,I-1758,19980425-0066,not started,
I-406119980425-0066,I-4061,19980425-0066,registered,
I-153219960924-0067,I-1532,19960924-0067,not started,
I-341619960924-0067,I-3416,19960924-0067,registered,
I-153519960924-0067,I-1535,19960924-0067,registered,
I-58119960924-0067,I-581,19960924-0067,registered,
I-164219960924-0067,I-1642,19960924-0067,completed,5.0
I-457619960924-0067,I-4576,19960924-0067,not started,
I-164819960924-0067,I-1648,19960924-0067,registered,
I-165019960924-0067,I-1650,19960924-0067,completed,3.0
I-132919951121-0068,I-1329,19951121-0068,registered,
I-133019951121-0068,I-1330,19951121-0068,not started,
I-456919951121-0068,I-4569,19951121-0068,withdrawn,
I-80819951121-0068,I-808,19951121-0068,completed,3.0
I-133319951121-0068,I-1333,19951121-0068,completed,3.0
I-133519951121-0068,I-1335,19951121-0068,withdrawn,
I-133619951121-0068,I-1336,19951121-0068,withdrawn,
I-133819951121-0068,I-1338,19951121-0068,not started,
I-133419951121-0068,I-1334,19951121-0068,not started,
I-145219951121-0068,I-1452,19951121-0068,withdrawn,
I-145319951121-0068,I-1453,19951121-0068,completed,3.0
I-145519951121-0068,I-1455,19951121-0068,withdrawn,
I-469019951121-0068,I-4690,19951121-0068,not started,
I-436719980719-0069,I-4367,19980719-0069,withdrawn,
I-416419980719-0069,I-4164,19980719-0069,not started,
I-60619980719-0069,I-606,19980719-0069,not started,
I-7519980719-0069,I-75,19980719-0069,not started,
I-374519980719-0069,I-3745,19980719-0069,completed,4.0
I-417119980719-0069,I-4171,19980719-0069,withdrawn,
I-479719980719-0069,I-4797,19980719-0069,completed,5.0
I-218419980719-0069,I-2184,19980719-0069,withdrawn,
I-364619980719-0069,I-3646,19980719-0069,completed,5.0
I-272319980719-0069,I-2723,19980719-0069,completed,3.0
I-427819980719-0069,I-4278,19980719-0069,not started,
I-344319980719-0069,I-3443,19980719-0069,registered,
I-381919950124-0070,I-3819,19950124-0070,withdrawn,
I-269819950124-0070,I-2698,19950124-0070,withdrawn,
I-238719950124-0070,I-2387,19950124-0070,completed,4.0
I-132519950124-0070,I-1325,19950124-0070,completed,4.0
I-280919950124-0070,I-2809,19950124-0070,registered,
I-7119950124-0070,I-71,19950124-0070,not started,
I-393819950124-0070,I-3938,19950124-0070,registered,
I-393719950124-0070,I-3937,19950124-0070,not started,
I-164619950124-0070,I-1646,19950124-0070,completed,4.0
I-206919950124-0070,I-2069,19950124-0070,completed,4.0
I-394419950124-0070,I-3944,19950124-0070,registered,
I-352119950124-0070,I-3521,19950124-0070,not started,
I-393919950124-0070,I-3939,19950124-0070,not started,
I-394319950124-0070,I-3943,19950124-0070,completed,4.0
I-405219950124-0070,I-4052,19950124-0070,withdrawn,
I-405319950124-0070,I-4053,19950124-0070,not started,
I-405419950124-0070,I-4054,19950124-0070,completed,4.0
I-134319950124-0070,I-1343,19950124-0070,withdrawn,
I-100819990301-0071,I-1008,19990301-0071,completed,4.0
I-382519990301-0071,I-3825,19990301-0071,not started,
I-290519990301-0071,I-2905,19990301-0071,not started,
I-269219990301-0071,I-2692,19990301-0071,completed,5.0
I-133119990301-0071,I-1331,19990301-0071,withdrawn,
I-301519990301-0071,I-3015,19990301-0071,completed,3.0
I-239319990301-0071,I-2393,19990301-0071,completed,5.0
I-500019990301-0071,I-5000,19990301-0071,withdrawn,
I-308719990313-0072,I-3087,19990313-0072,withdrawn,
I-152119990313-0072,I-1521,19990313-0072,completed,4.0
I-308919990313-0072,I-3089,19990313-0072,not started,
I-78419990313-0072,I-784,19990313-0072,registered,
I-162919990313-0072,I-1629,19990313-0072,not started,
I-319719990313-0072,I-3197,19990313-0072,completed,4.0
I-319919990313-0072,I-3199,19990313-0072,completed,3.0
I-320219990313-0072,I-3202,19990313-0072,not started,
I-330419990313-0072,I-3304,19990313-0072,completed,3.0
I-330619990313-0072,I-3306,19990313-0072,withdrawn,
I-330919990313-0072,I-3309,19990313-0072,completed,5.0
I-173719990313-0072,I-1737,19990313-0072,not started,
I-4219990702-0073,I-42,19990702-0073,completed,4.0
I-266719990702-0073,I-2667,19990702-0073,registered,
I-246419990702-0073,I-2464,19990702-0073,registered,
I-141419990702-0073,I-1414,19990702-0073,not started,
I-278519990702-0073,I-2785,19990702-0073,registered,
I-391719990702-0073,I-3917,19990702-0073,registered,
I-278719990702-0073,I-2787,19990702-0073,completed,5.0
I-278819990702-0073,I-2788,19990702-0073,withdrawn,
I-372419950309-0074,I-3724,19950309-0074,withdrawn,
I-310919950309-0074,I-3109,19950309-0074,not started,
I-509319950309-0074,I-5093,19950309-0074,registered,
I-404219950309-0074,I-4042,19950309-0074,not started,
I-259219950309-0074,I-2592,19950309-0074,completed,3.0
I-185319950309-0074,I-1853,19950309-0074,registered,
I-185619950309-0074,I-1856,19950309-0074,not started,
I-435819950309-0074,I-4358,19950309-0074,withdrawn,
I-70919990711-0075,I-709,19990711-0075,not started,
I-71119990711-0075,I-711,19990711-0075,completed,3.0
I-61119990711-0075,I-611,19990711-0075,registered,
I-426919990711-0075,I-4269,19990711-0075,not started,
I-438019990711-0075,I-4380,19990711-0075,not started,
I-29519990711-0075,I-295,19990711-0075,registered,
I-93419990711-0075,I-934,19990711-0075,completed,3.0
I-261819990711-0075,I-2618,19990711-0075,completed,3.0
I-93619990711-0075,I-936,19990711-0075,registered,
I-93719990711-0075,I-937,19990711-0075,not started,
I-92619961023-0076,I-926,19961023-0076,not started,
I-230119961023-0076,I-2301,19961023-0076,registered,
I-344519961023-0076,I-3445,19961023-0076,not started,
I-272419961023-0076,I-2724,19961023-0076,completed,4.0
I-30119961023-0076,I-301,19961023-0076,not started,
I-375519961023-0076,I-3755,19961023-0076,registered,
I-241619961023-0076,I-2416,19961023-0076,completed,3.0
I-241519961023-0076,I-2415,19961023-0076,not started,
I-112919981204-0077,I-1129,19981204-0077,completed,3.0
I-6519981204-0077,I-65,19981204-0077,registered,
I-521419981204-0077,I-5214,19981204-0077,withdrawn,
I-415719981204-0077,I-4157,19981204-0077,registered,
I-17919981204-0077,I-179,19981204-0077,withdrawn,
I-343319981204-0077,I-3433,19981204-0077,withdrawn,
I-436519981204-0077,I-4365,19981204-0077,not started,
I-197119981204-0077,I-1971,19981204-0077,completed,5.0
I-29119981204-0077,I-291,19981204-0077,registered,
I-29319981204-0077,I-293,19981204-0077,completed,4.0
I-459619981204-0077,I-4596,19981204-0077,registered,
I-533019981204-0077,I-5330,19981204-0077,registered,
I-56719960414-0078,I-567,19960414-0078,registered,
I-329419960414-0078,I-3294,19960414-0078,not started,
I-225419960414-0078,I-2254,19960414-0078,withdrawn,
I-402219960414-0078,I-4022,19960414-0078,not started,
I-89419960414-0078,I-894,19960414-0078,registered,
I-237019960414-0078,I-2370,19960414-0078,withdrawn,
I-237119960414-0078,I-2371,19960414-0078,completed,4.0
I-131319960414-0078,I-1313,19960414-0078,not started,
I-111719950404-0079,I-1117,19950404-0079,completed,5.0
I-80519950404-0079,I-805,19950404-0079,registered,
I-227419950404-0079,I-2274,19950404-0079,withdrawn,
I-143519950404-0079,I-1435,19950404-0079,registered,
I-227719950404-0079,I-2277,19950404-0079,registered,
I-227619950404-0079,I-2276,19950404-0079,withdrawn,
I-132819950404-0079,I-1328,19950404-0079,registered,
I-330819950404-0079,I-3308,19950404-0079,completed,4.0
I-69419950404-0079,I-694,19950404-0079,withdrawn,
I-173919950404-0079,I-1739,19950404-0079,registered,
I-238819950404-0079,I-2388,19950404-0079,not started,
I-175619950404-0079,I-1756,19950404-0079,completed,3.0
I-238919950404-0079,I-2389,19950404-0079,completed,5.0
I-239519950404-0079,I-2395,19950404-0079,withdrawn,
I-290319950321-0080,I-2903,19950321-0080,not started,
I-290419950321-0080,I-2904,19950321-0080,registered,
I-290619950321-0080,I-2906,19950321-0080,not started,
I-290519950321-0080,I-2905,19950321-0080,completed,3.0
I-80819950321-0080,I-808,19950321-0080,completed,3.0
I-426019950321-0080,I-4260,19950321-0080,withdrawn,
I-301819950321-0080,I-3018,19950321-0080,registered,
I-301719950321-0080,I-3017,19950321-0080,registered,
I-470019970428-0081,I-4700,19970428-0081,not started,
I-251619970428-0081,I-2516,19970428-0081,completed,4.0
I-385219970428-0081,I-3852,19970428-0081,not started,
I-385019970428-0081,I-3850,19970428-0081,registered,
I-502819970428-0081,I-5028,19970428-0081,not started,
I-385919970428-0081,I-3859,19970428-0081,not started,
I-481619970428-0081,I-4816,19970428-0081,registered,
I-428419970428-0081,I-4284,19970428-0081,withdrawn,
I-408119970428-0081,I-4081,19970428-0081,completed,4.0
I-314819970428-0081,I-3148,19970428-0081,withdrawn,
I-232019970428-0081,I-2320,19970428-0081,completed,4.0
I-408519970428-0081,I-4085,19970428-0081,withdrawn,
I-98319980418-0082,I-983,19980418-0082,withdrawn,
I-98419980418-0082,I-984,19980418-0082,withdrawn,
I-412719980418-0082,I-4127,19980418-0082,withdrawn,
I-339219980418-0082,I-3392,19980418-0082,withdrawn,
I-98619980418-0082,I-986,19980418-0082,registered,
I-529119980418-0082,I-5291,19980418-0082,registered,
I-182419980418-0082,I-1824,19980418-0082,withdrawn,
I-99019980418-0082,I-990,19980418-0082,not started,
I-110219980418-0082,I-1102,19980418-0082,not started,
I-110819980418-0082,I-1108,19980418-0082,completed,3.0
I-215819980418-0082,I-2158,19980418-0082,registered,
I-46719980418-0082,I-467,19980418-0082,registered,
I-110719980418-0082,I-1107,19980418-0082,registered,
I-110619980418-0082,I-1106,19980418-0082,completed,4.0
I-163819980418-0082,I-1638,19980418-0082,withdrawn,
I-414519980418-0082,I-4145,19980418-0082,completed,5.0
I-248219980418-0082,I-2482,19980418-0082,completed,3.0
I-320519980418-0082,I-3205,19980418-0082,completed,3.0
I-121819980418-0082,I-1218,19980418-0082,completed,3.0
I-80219980418-0082,I-802,19980418-0082,registered,
I-122319980418-0082,I-1223,19980418-0082,completed,4.0
I-122519980418-0082,I-1225,19980418-0082,not started,
I-122719980418-0082,I-1227,19980418-0082,completed,5.0
I-498719980418-0082,I-4987,19980418-0082,registered,
I-350219970820-0083,I-3502,19970820-0083,not started,
I-445419970820-0083,I-4454,19970820-0083,completed,5.0
I-153019970820-0083,I-1530,19970820-0083,withdrawn,
I-173519970820-0083,I-1735,19970820-0083,registered,
I-267819970820-0083,I-2678,19970820-0083,not started,
I-413419970820-0083,I-4134,19970820-0083,registered,
I-519719970820-0083,I-5197,19970820-0083,withdrawn,
I-320319970820-0083,I-3203,19970820-0083,registered,
I-310519970820-0083,I-3105,19970820-0083,not started,
I-268219970820-0083,I-2682,19970820-0083,registered,
I-279419970820-0083,I-2794,19970820-0083,not started,
I-434619970820-0083,I-4346,19970820-0083,registered,
I-279719970820-0083,I-2797,19970820-0083,withdrawn,
I-435119970820-0083,I-4351,19970820-0083,not started,
I-280019970820-0083,I-2800,19970820-0083,registered,
I-155119950907-0084,I-1551,19950907-0084,completed,3.0
I-155219950907-0084,I-1552,19950907-0084,withdrawn,
I-113719950907-0084,I-1137,19950907-0084,not started,
I-155419950907-0084,I-1554,19950907-0084,registered,
I-166019950907-0084,I-1660,19950907-0084,not started,
I-166119950907-0084,I-1661,19950907-0084,withdrawn,
I-166419950907-0084,I-1664,19950907-0084,completed,3.0
I-459419950907-0084,I-4594,19950907-0084,registered,
I-412419950703-0085,I-4124,19950703-0085,withdrawn,
I-256519950703-0085,I-2565,19950703-0085,not started,
I-413019950703-0085,I-4130,19950703-0085,withdrawn,
I-380219950703-0085,I-3802,19950703-0085,completed,5.0
I-25419950703-0085,I-254,19950703-0085,withdrawn,
I-423819950703-0085,I-4238,19950703-0085,not started,
I-508419950703-0085,I-5084,19950703-0085,withdrawn,
I-445019950703-0085,I-4450,19950703-0085,withdrawn,
I-103519961124-0086,I-1035,19961124-0086,withdrawn,
I-470219961124-0086,I-4702,19961124-0086,not started,
I-103619961124-0086,I-1036,19961124-0086,completed,3.0
I-354019961124-0086,I-3540,19961124-0086,withdrawn,
I-314719961124-0086,I-3147,19961124-0086,completed,5.0
I-210119961124-0086,I-2101,19961124-0086,withdrawn,
I-334519961124-0086,I-3345,19961124-0086,completed,5.0
I-210519961124-0086,I-2105,19961124-0086,not started,
I-221319961124-0086,I-2213,19961124-0086,completed,3.0
I-346619961124-0086,I-3466,19961124-0086,completed,4.0
I-221719961124-0086,I-2217,19961124-0086,withdrawn,
I-460919961124-0086,I-4609,19961124-0086,not started,
I-37719980805-0087,I-377,19980805-0087,registered,
I-48519980805-0087,I-485,19980805-0087,not started,
I-435519980805-0087,I-4355,19980805-0087,not started,
I-435619980805-0087,I-4356,19980805-0087,withdrawn,
I-435719980805-0087,I-4357,19980805-0087,not started,
I-435819980805-0087,I-4358,19980805-0087,not started,
I-436219980805-0087,I-4362,19980805-0087,withdrawn,
I-489519980805-0087,I-4895,19980805-0087,withdrawn,
I-301919980805-0087,I-3019,19980805-0087,not started,
I-435919980805-0087,I-4359,19980805-0087,withdrawn,
I-480719980805-0087,I-4807,19980805-0087,completed,3.0
I-532119980805-0087,I-5321,19980805-0087,not started,
I-447719980805-0087,I-4477,19980805-0087,withdrawn,
I-363119980805-0087,I-3631,19980805-0087,registered,
I-458919980805-0087,I-4589,19980805-0087,completed,4.0
I-427519980805-0087,I-4275,19980805-0087,withdrawn,
I-459219980805-0087,I-4592,19980805-0087,not started,
I-209419980805-0087,I-2094,19980805-0087,completed,3.0
I-152819970721-0088,I-1528,19970721-0088,not started,
I-89119970721-0088,I-891,19970721-0088,completed,4.0
I-268119970721-0088,I-2681,19970721-0088,registered,
I-413519970721-0088,I-4135,19970721-0088,withdrawn,
I-424619970721-0088,I-4246,19970721-0088,registered,
I-424719970721-0088,I-4247,19970721-0088,withdrawn,
I-424919970721-0088,I-4249,19970721-0088,withdrawn,
I-541319970721-0088,I-5413,19970721-0088,not started,
I-443719970904-0089,I-4437,19970904-0089,completed,5.0
I-34419970904-0089,I-344,19970904-0089,completed,4.0
I-34619970904-0089,I-346,19970904-0089,withdrawn,
I-413219970904-0089,I-4132,19970904-0089,registered,
I-35119970904-0089,I-351,19970904-0089,registered,
I-277719970904-0089,I-2777,19970904-0089,not started,
I-67419970904-0089,I-674,19970904-0089,completed,5.0
I-14019970904-0089,I-140,19970904-0089,withdrawn,
I-34519970904-0089,I-345,19970904-0089,withdrawn,
I-34919970904-0089,I-349,19970904-0089,registered,
I-14819970904-0089,I-148,19970904-0089,completed,4.0
I-46119970904-0089,I-461,19970904-0089,completed,4.0
I-46319970904-0089,I-463,19970904-0089,withdrawn,
I-46919970904-0089,I-469,19970904-0089,completed,3.0
I-154019970904-0089,I-1540,19970904-0089,registered,
I-498919970904-0089,I-4989,19970904-0089,completed,5.0
I-26419970904-0089,I-264,19970904-0089,registered,
I-80319970904-0089,I-803,19970904-0089,not started,
I-131919960609-0090,I-1319,19960609-0090,registered,
I-434819960609-0090,I-4348,19960609-0090,withdrawn,
I-488119960609-0090,I-4881,19960609-0090,not started,
I-132719960609-0090,I-1327,19960609-0090,completed,3.0
I-144019960609-0090,I-1440,19960609-0090,completed,3.0
I-144119960609-0090,I-1441,19960609-0090,not started,
I-144319960609-0090,I-1443,19960609-0090,not started,
I-112319960609-0090,I-1123,19960609-0090,registered,
I-80719960609-0090,I-807,19960609-0090,registered,
I-145119960609-0090,I-1451,19960609-0090,completed,5.0
I-488519960609-0090,I-4885,19960609-0090,not started,
I-456819960609-0090,I-4568,19960609-0090,withdrawn,
